producto,pais,categoria,vendedor,precio,cantidad,total,año,mes,dia
P-102,USA,Bebidas,Jarrod Ives,$42.79,77,$3294.83,2023,enero,14
P-102,USA,Bebidas,Oliver Lundberg,$42.79,46,$1968.34,2023,enero,14
P-102,USA,Bebidas,Oliver Lundberg,$42.79,47,$2011.13,2023,junio,24
P-102,USA,Bebidas,Oliver Lundberg,$42.79,52,$2225.08,2023,febrero,7
P-102,USA,Bebidas,Oliver Lundberg,$42.79,61,$2610.19,2023,enero,21
P-102,USA,Bebidas,Skyla Broomfield,$42.79,82,$3508.78,2023,mayo,28
P-102,USA,Bebidas,Skyla Pickering,$42.79,40,$1711.60,2023,abril,4
P-102,USA,Bebidas,Skyla Pickering,$42.79,41,$1754.39,2023,marzo,9
P-102,USA,Bebidas,Skyla Pickering,$42.79,132,$5648.28,2023,febrero,10
P-102,USA,Bebidas,Trystan Clough,$42.79,78,$3337.62,2023,junio,24
P-103,China,Limpieza,Dayton Dinsmor,$125.87,147,$18502.89,2023,febrero,22
P-103,China,Limpieza,Dylan Ogilvie,$125.87,48,$6041.76,2023,febrero,9
P-103,China,Limpieza,Dylan Ogilvie,$125.87,72,$9062.64,2023,febrero,9
P-103,China,Limpieza,Oliver Lundberg,$125.87,128,$16111.36,2023,febrero,3
P-103,China,Limpieza,Oswaldo Lancaster,$125.87,60,$7552.20,2023,febrero,10
P-103,China,Limpieza,Oswaldo Lancaster,$125.87,113,$14223.31,2023,febrero,7
P-103,China,Limpieza,Oswaldo Lancaster,$125.87,142,$17873.54,2023,junio,21
P-103,China,Limpieza,Oswaldo Lancaster,$125.87,150,$18880.50,2023,marzo,26
P-103,China,Limpieza,Tess Askew,$125.87,49,$6167.63,2023,febrero,18
P-103,China,Limpieza,Tess Askew,$125.87,87,$10950.69,2023,junio,12
P-103,Japón,Limpieza,Dayton Dinsmor,$125.87,16,$2013.92,2023,febrero,2
P-103,Japón,Limpieza,Jarrod Ives,$125.87,126,$15859.62,2023,marzo,17
P-103,Japón,Limpieza,Oliver Lundberg,$125.87,53,$6671.11,2023,enero,13
P-103,Japón,Limpieza,Oliver Lundberg,$125.87,78,$9817.86,2023,enero,12
P-103,Japón,Limpieza,Oswaldo Lancaster,$125.87,123,$15482.01,2023,mayo,2
P-103,Japón,Limpieza,Oswaldo Lancaster,$125.87,149,$18754.63,2023,mayo,1
P-103,Japón,Limpieza,Skyla Broomfield,$125.87,68,$8559.16,2023,mayo,24
P-103,Japón,Limpieza,Skyla Pickering,$125.87,116,$14600.92,2023,mayo,13
P-103,Japón,Limpieza,Tess Askew,$125.87,126,$15859.62,2023,junio,19
P-103,Japón,Limpieza,Trystan Clough,$125.87,14,$1762.18,2023,enero,10
P-103,Perú,Limpieza,Dayton Dinsmor,$125.87,88,$11076.56,2023,marzo,9
P-103,Perú,Limpieza,Dayton Dinsmor,$125.87,110,$13845.70,2023,febrero,23
P-103,Perú,Limpieza,Dylan Ogilvie,$125.87,50,$6293.50,2023,junio,17
P-103,Perú,Limpieza,Dylan Ogilvie,$125.87,103,$12964.61,2023,febrero,10
P-103,Perú,Limpieza,Jarrod Ives,$125.87,37,$4657.19,2023,mayo,15
P-103,Perú,Limpieza,Jarrod Ives,$125.87,60,$7552.20,2023,marzo,6
P-103,Perú,Limpieza,Oliver Lundberg,$125.87,50,$6293.50,2023,abril,1
P-103,Perú,Limpieza,Oliver Lundberg,$125.87,84,$10573.08,2023,mayo,20
P-103,Perú,Limpieza,Oliver Lundberg,$125.87,125,$15733.75,2023,abril,26
P-103,Perú,Limpieza,Oswaldo Lancaster,$125.87,41,$5160.67,2023,mayo,13
P-103,Perú,Limpieza,Oswaldo Lancaster,$125.87,128,$16111.36,2023,mayo,30
P-103,Perú,Limpieza,Oswaldo Lancaster,$125.87,130,$16363.10,2023,marzo,17
P-103,Perú,Limpieza,Skyla Broomfield,$125.87,41,$5160.67,2023,mayo,4
P-103,Perú,Limpieza,Skyla Broomfield,$125.87,69,$8685.03,2023,marzo,23
P-103,Perú,Limpieza,Skyla Broomfield,$125.87,94,$11831.78,2023,abril,29
P-103,Perú,Limpieza,Tess Askew,$125.87,6,$755.22,2023,enero,3
P-103,Perú,Limpieza,Tess Askew,$125.87,73,$9188.51,2023,abril,11
P-103,Perú,Limpieza,Tess Askew,$125.87,100,$12587.00,2023,junio,21
P-103,Perú,Limpieza,Trystan Clough,$125.87,85,$10698.95,2023,mayo,26
P-103,Perú,Limpieza,Trystan Clough,$125.87,101,$12712.87,2023,febrero,26
P-103,USA,Limpieza,Adaline Cox,$125.87,9,$1132.83,2023,febrero,8
P-103,USA,Limpieza,Adaline Cox,$125.87,107,$13468.09,2023,febrero,5
P-103,USA,Limpieza,Dayton Dinsmor,$125.87,130,$16363.10,2023,mayo,29
P-103,USA,Limpieza,Dylan Ogilvie,$125.87,58,$7300.46,2023,abril,29
P-103,USA,Limpieza,Jarrod Ives,$125.87,7,$881.09,2023,marzo,30
P-103,USA,Limpieza,Jarrod Ives,$125.87,49,$6167.63,2023,enero,15
P-103,USA,Limpieza,Oliver Lundberg,$125.87,51,$6419.37,2023,febrero,5
P-103,USA,Limpieza,Oliver Lundberg,$125.87,108,$13593.96,2023,junio,25
P-103,USA,Limpieza,Oliver Lundberg,$125.87,110,$13845.70,2023,mayo,29
P-103,USA,Limpieza,Skyla Broomfield,$125.87,94,$11831.78,2023,abril,10
P-103,USA,Limpieza,Skyla Broomfield,$125.87,95,$11957.65,2023,mayo,7
P-103,USA,Limpieza,Skyla Broomfield,$125.87,104,$13090.48,2023,febrero,23
P-103,USA,Limpieza,Skyla Pickering,$125.87,110,$13845.70,2023,enero,7
P-103,USA,Limpieza,Tess Askew,$125.87,12,$1510.44,2023,marzo,6
P-103,USA,Limpieza,Tess Askew,$125.87,101,$12712.87,2023,febrero,13
P-103,USA,Limpieza,Tess Askew,$125.87,133,$16740.71,2023,enero,20
P-103,USA,Limpieza,Trystan Clough,$125.87,8,$1006.96,2023,abril,30
P-103,USA,Limpieza,Trystan Clough,$125.87,41,$5160.67,2023,mayo,9
P-104,China,Electrónica,Adaline Cox,$76.89,34,$2614.26,2023,febrero,5
P-104,China,Electrónica,Adaline Cox,$76.89,34,$2614.26,2023,marzo,9
P-104,China,Electrónica,Adaline Cox,$76.89,57,$4382.73,2023,marzo,17
P-104,China,Electrónica,Dayton Dinsmor,$76.89,28,$2152.92,2023,febrero,17
P-104,China,Electrónica,Oliver Lundberg,$76.89,119,$9149.91,2023,marzo,26
P-104,China,Electrónica,Oliver Lundberg,$76.89,141,$10841.49,2023,junio,25
P-104,China,Electrónica,Oswaldo Lancaster,$76.89,21,$1614.69,2023,abril,14
P-104,China,Electrónica,Oswaldo Lancaster,$76.89,25,$1922.25,2023,marzo,3
P-104,China,Electrónica,Skyla Broomfield,$76.89,133,$10226.37,2023,abril,1
P-104,China,Electrónica,Skyla Pickering,$76.89,47,$3613.83,2023,marzo,12
P-104,China,Electrónica,Skyla Pickering,$76.89,54,$4152.06,2023,enero,18
P-104,China,Electrónica,Skyla Pickering,$76.89,93,$7150.77,2023,mayo,10
P-104,China,Electrónica,Tess Askew,$76.89,37,$2844.93,2023,febrero,28
P-104,China,Electrónica,Trystan Clough,$76.89,28,$2152.92,2023,enero,19
P-104,China,Electrónica,Trystan Clough,$76.89,34,$2614.26,2023,marzo,24
P-104,Japón,Electrónica,Adaline Cox,$76.89,24,$1845.36,2023,abril,27
P-104,Japón,Electrónica,Adaline Cox,$76.89,36,$2768.04,2023,febrero,10
P-104,Japón,Electrónica,Dylan Ogilvie,$76.89,40,$3075.60,2023,febrero,13
P-104,Japón,Electrónica,Jarrod Ives,$76.89,61,$4690.29,2023,febrero,24
P-104,Japón,Electrónica,Jarrod Ives,$76.89,140,$10764.60,2023,marzo,5
P-104,Japón,Electrónica,Skyla Pickering,$76.89,6,$461.34,2023,mayo,16
P-104,Perú,Electrónica,Adaline Cox,$76.89,104,$7996.56,2023,junio,10
P-104,Perú,Electrónica,Dayton Dinsmor,$76.89,25,$1922.25,2023,marzo,30
P-104,Perú,Electrónica,Dayton Dinsmor,$76.89,91,$6996.99,2023,marzo,9
P-104,Perú,Electrónica,Dylan Ogilvie,$76.89,93,$7150.77,2023,junio,2
P-104,Perú,Electrónica,Jarrod Ives,$76.89,6,$461.34,2023,mayo,18
P-104,Perú,Electrónica,Jarrod Ives,$76.89,116,$8919.24,2023,abril,27
P-104,Perú,Electrónica,Oliver Lundberg,$76.89,80,$6151.20,2023,junio,12
P-104,Perú,Electrónica,Oswaldo Lancaster,$76.89,78,$5997.42,2023,junio,24
P-104,Perú,Electrónica,Tess Askew,$76.89,46,$3536.94,2023,junio,5
P-104,Perú,Electrónica,Tess Askew,$76.89,139,$10687.71,2023,enero,14
P-104,Perú,Electrónica,Trystan Clough,$76.89,29,$2229.81,2023,marzo,14
P-104,Perú,Electrónica,Trystan Clough,$76.89,124,$9534.36,2023,febrero,17
P-104,Perú,Electrónica,Trystan Clough,$76.89,149,$11456.61,2023,marzo,30
P-104,USA,Electrónica,Dayton Dinsmor,$76.89,26,$1999.14,2023,mayo,13
P-104,USA,Electrónica,Dylan Ogilvie,$76.89,76,$5843.64,2023,marzo,5
P-104,USA,Electrónica,Dylan Ogilvie,$76.89,79,$6074.31,2023,mayo,30
P-104,USA,Electrónica,Dylan Ogilvie,$76.89,108,$8304.12,2023,mayo,25
P-104,USA,Electrónica,Dylan Ogilvie,$76.89,112,$8611.68,2023,mayo,17
P-104,USA,Electrónica,Dylan Ogilvie,$76.89,137,$10533.93,2023,enero,16
P-104,USA,Electrónica,Jarrod Ives,$76.89,12,$922.68,2023,abril,20
P-104,USA,Electrónica,Jarrod Ives,$76.89,71,$5459.19,2023,mayo,31
P-104,USA,Electrónica,Jarrod Ives,$76.89,117,$8996.13,2023,febrero,13
P-104,USA,Electrónica,Oliver Lundberg,$76.89,2,$153.78,2023,mayo,8
P-104,USA,Electrónica,Oswaldo Lancaster,$76.89,12,$922.68,2023,junio,1
P-104,USA,Electrónica,Oswaldo Lancaster,$76.89,14,$1076.46,2023,abril,21
P-104,USA,Electrónica,Oswaldo Lancaster,$76.89,91,$6996.99,2023,mayo,21
P-104,USA,Electrónica,Skyla Broomfield,$76.89,40,$3075.60,2023,junio,19
P-104,USA,Electrónica,Skyla Broomfield,$76.89,120,$9226.80,2023,febrero,2
P-104,USA,Electrónica,Skyla Pickering,$76.89,93,$7150.77,2023,abril,8
P-104,USA,Electrónica,Skyla Pickering,$76.89,96,$7381.44,2023,abril,12
P-104,USA,Electrónica,Skyla Pickering,$76.89,148,$11379.72,2023,marzo,2
P-104,USA,Electrónica,Tess Askew,$76.89,72,$5536.08,2023,mayo,30
P-104,USA,Electrónica,Trystan Clough,$76.89,42,$3229.38,2023,mayo,4
P-105,China,Bebidas,Adaline Cox,$32.14,43,$1382.02,2023,enero,21
P-105,China,Bebidas,Adaline Cox,$32.14,74,$2378.36,2023,marzo,29
P-105,China,Bebidas,Adaline Cox,$32.14,105,$3374.70,2023,febrero,15
P-105,China,Bebidas,Dayton Dinsmor,$32.14,8,$257.12,2023,mayo,28
P-105,China,Bebidas,Dayton Dinsmor,$32.14,9,$289.26,2023,febrero,14
P-105,China,Bebidas,Dayton Dinsmor,$32.14,22,$707.08,2023,febrero,27
P-105,China,Bebidas,Dayton Dinsmor,$32.14,67,$2153.38,2023,marzo,22
P-105,China,Bebidas,Dylan Ogilvie,$32.14,51,$1639.14,2023,enero,27
P-105,China,Bebidas,Dylan Ogilvie,$32.14,135,$4338.90,2023,junio,25
P-105,China,Bebidas,Jarrod Ives,$32.14,40,$1285.60,2023,marzo,9
P-105,China,Bebidas,Jarrod Ives,$32.14,129,$4146.06,2023,febrero,24
P-105,China,Bebidas,Oswaldo Lancaster,$32.14,50,$1607.00,2023,junio,8
P-105,China,Bebidas,Oswaldo Lancaster,$32.14,75,$2410.50,2023,marzo,15
P-105,China,Bebidas,Skyla Broomfield,$32.14,36,$1157.04,2023,junio,23
P-105,China,Bebidas,Skyla Broomfield,$32.14,43,$1382.02,2023,enero,14
P-105,China,Bebidas,Skyla Pickering,$32.14,118,$3792.52,2023,mayo,20
P-105,China,Bebidas,Tess Askew,$32.14,24,$771.36,2023,enero,8
P-105,China,Bebidas,Tess Askew,$32.14,52,$1671.28,2023,junio,30
P-105,China,Bebidas,Tess Askew,$32.14,58,$1864.12,2023,febrero,2
P-105,Japón,Bebidas,Adaline Cox,$32.14,41,$1317.74,2023,enero,16
P-105,Japón,Bebidas,Adaline Cox,$32.14,68,$2185.52,2023,junio,13
P-105,Japón,Bebidas,Adaline Cox,$32.14,139,$4467.46,2023,febrero,5
P-105,Japón,Bebidas,Dayton Dinsmor,$32.14,17,$546.38,2023,mayo,15
P-105,Japón,Bebidas,Dayton Dinsmor,$32.14,104,$3342.56,2023,junio,5
P-105,Japón,Bebidas,Dayton Dinsmor,$32.14,109,$3503.26,2023,mayo,30
P-105,Japón,Bebidas,Dylan Ogilvie,$32.14,36,$1157.04,2023,mayo,6
P-105,Japón,Bebidas,Dylan Ogilvie,$32.14,90,$2892.60,2023,mayo,17
P-105,Japón,Bebidas,Dylan Ogilvie,$32.14,108,$3471.12,2023,febrero,2
P-105,Japón,Bebidas,Jarrod Ives,$32.14,75,$2410.50,2023,abril,13
P-105,Japón,Bebidas,Jarrod Ives,$32.14,87,$2796.18,2023,febrero,5
P-105,Japón,Bebidas,Jarrod Ives,$32.14,138,$4435.32,2023,mayo,14
P-105,Japón,Bebidas,Oswaldo Lancaster,$32.14,150,$4821.00,2023,febrero,1
P-105,Japón,Bebidas,Skyla Broomfield,$32.14,19,$610.66,2023,enero,26
P-105,Japón,Bebidas,Skyla Broomfield,$32.14,25,$803.50,2023,febrero,1
P-105,Japón,Bebidas,Skyla Broomfield,$32.14,48,$1542.72,2023,abril,2
P-105,Japón,Bebidas,Skyla Broomfield,$32.14,60,$1928.40,2023,abril,15
P-105,Japón,Bebidas,Skyla Pickering,$32.14,3,$96.42,2023,mayo,4
P-105,Japón,Bebidas,Skyla Pickering,$32.14,45,$1446.30,2023,junio,20
P-105,Japón,Bebidas,Tess Askew,$32.14,34,$1092.76,2023,enero,27
P-105,Japón,Bebidas,Tess Askew,$32.14,126,$4049.64,2023,enero,28
P-105,Perú,Bebidas,Jarrod Ives,$32.14,53,$1703.42,2023,marzo,20
P-105,Perú,Bebidas,Oswaldo Lancaster,$32.14,55,$1767.70,2023,enero,12
P-105,Perú,Bebidas,Skyla Broomfield,$32.14,46,$1478.44,2023,marzo,27
P-105,Perú,Bebidas,Skyla Broomfield,$32.14,98,$3149.72,2023,enero,28
P-105,Perú,Bebidas,Skyla Pickering,$32.14,4,$128.56,2023,junio,21
P-105,Perú,Bebidas,Skyla Pickering,$32.14,54,$1735.56,2023,enero,4
P-105,Perú,Bebidas,Skyla Pickering,$32.14,75,$2410.50,2023,abril,25
P-105,Perú,Bebidas,Skyla Pickering,$32.14,98,$3149.72,2023,junio,9
P-105,Perú,Bebidas,Skyla Pickering,$32.14,118,$3792.52,2023,marzo,1
P-105,Perú,Bebidas,Tess Askew,$32.14,127,$4081.78,2023,abril,20
P-105,Perú,Bebidas,Trystan Clough,$32.14,22,$707.08,2023,febrero,25
P-105,Perú,Bebidas,Trystan Clough,$32.14,116,$3728.24,2023,junio,2
P-105,USA,Bebidas,Dayton Dinsmor,$32.14,12,$385.68,2023,junio,13
P-105,USA,Bebidas,Dayton Dinsmor,$32.14,77,$2474.78,2023,enero,31
P-105,USA,Bebidas,Dayton Dinsmor,$32.14,142,$4563.88,2023,marzo,9
P-105,USA,Bebidas,Dayton Dinsmor,$32.14,146,$4692.44,2023,marzo,6
P-105,USA,Bebidas,Dylan Ogilvie,$32.14,5,$160.70,2023,marzo,13
P-105,USA,Bebidas,Dylan Ogilvie,$32.14,22,$707.08,2023,marzo,24
P-105,USA,Bebidas,Dylan Ogilvie,$32.14,71,$2281.94,2023,mayo,18
P-105,USA,Bebidas,Jarrod Ives,$32.14,55,$1767.70,2023,junio,27
P-105,USA,Bebidas,Jarrod Ives,$32.14,81,$2603.34,2023,febrero,24
P-105,USA,Bebidas,Jarrod Ives,$32.14,94,$3021.16,2023,marzo,7
P-105,USA,Bebidas,Oliver Lundberg,$32.14,137,$4403.18,2023,marzo,30
P-105,USA,Bebidas,Oswaldo Lancaster,$32.14,74,$2378.36,2023,marzo,28
P-105,USA,Bebidas,Skyla Broomfield,$32.14,132,$4242.48,2023,abril,11
P-105,USA,Bebidas,Skyla Pickering,$32.14,92,$2956.88,2023,mayo,2
P-105,USA,Bebidas,Tess Askew,$32.14,85,$2731.90,2023,febrero,17
P-105,USA,Bebidas,Trystan Clough,$32.14,3,$96.42,2023,junio,6
P-105,USA,Bebidas,Trystan Clough,$32.14,78,$2506.92,2023,junio,25
P-105,USA,Bebidas,Trystan Clough,$32.14,79,$2539.06,2023,enero,3
P-106,China,Ropa,Dayton Dinsmor,$89.85,12,$1078.20,2023,mayo,25
P-106,China,Ropa,Dayton Dinsmor,$89.85,36,$3234.60,2023,febrero,2
P-106,China,Ropa,Dayton Dinsmor,$89.85,146,$13118.10,2023,abril,9
P-106,China,Ropa,Jarrod Ives,$89.85,19,$1707.15,2023,marzo,22
P-106,China,Ropa,Jarrod Ives,$89.85,27,$2425.95,2023,junio,29
P-106,China,Ropa,Jarrod Ives,$89.85,105,$9434.25,2023,marzo,12
P-106,China,Ropa,Jarrod Ives,$89.85,113,$10153.05,2023,marzo,10
P-106,China,Ropa,Skyla Broomfield,$89.85,42,$3773.70,2023,febrero,21
P-106,China,Ropa,Skyla Broomfield,$89.85,110,$9883.50,2023,febrero,17
P-106,China,Ropa,Skyla Pickering,$89.85,22,$1976.70,2023,junio,10
P-106,China,Ropa,Tess Askew,$89.85,7,$628.95,2023,febrero,11
P-106,China,Ropa,Tess Askew,$89.85,22,$1976.70,2023,mayo,3
P-106,China,Ropa,Tess Askew,$89.85,30,$2695.50,2023,marzo,3
P-106,China,Ropa,Tess Askew,$89.85,34,$3054.90,2023,mayo,16
P-106,China,Ropa,Tess Askew,$89.85,114,$10242.90,2023,marzo,31
P-106,China,Ropa,Trystan Clough,$89.85,35,$3144.75,2023,marzo,12
P-106,Japón,Ropa,Adaline Cox,$89.85,29,$2605.65,2023,mayo,5
P-106,Japón,Ropa,Adaline Cox,$89.85,87,$7816.95,2023,enero,21
P-106,Japón,Ropa,Adaline Cox,$89.85,112,$10063.20,2023,febrero,19
P-106,Japón,Ropa,Dayton Dinsmor,$89.85,18,$1617.30,2023,abril,16
P-106,Japón,Ropa,Dayton Dinsmor,$89.85,55,$4941.75,2023,enero,5
P-106,Japón,Ropa,Dayton Dinsmor,$89.85,58,$5211.30,2023,abril,24
P-106,Japón,Ropa,Dayton Dinsmor,$89.85,76,$6828.60,2023,junio,10
P-106,Japón,Ropa,Dylan Ogilvie,$89.85,36,$3234.60,2023,febrero,2
P-106,Japón,Ropa,Oliver Lundberg,$89.85,137,$12309.45,2023,marzo,10
P-106,Japón,Ropa,Oliver Lundberg,$89.85,141,$12668.85,2023,mayo,15
P-106,Japón,Ropa,Oswaldo Lancaster,$89.85,69,$6199.65,2023,mayo,5
P-106,Japón,Ropa,Skyla Pickering,$89.85,134,$12039.90,2023,mayo,2
P-106,Japón,Ropa,Trystan Clough,$89.85,14,$1257.90,2023,febrero,14
P-106,Japón,Ropa,Trystan Clough,$89.85,118,$10602.30,2023,febrero,1
P-106,Perú,Ropa,Adaline Cox,$89.85,48,$4312.80,2023,enero,8
P-106,Perú,Ropa,Dayton Dinsmor,$89.85,120,$10782.00,2023,junio,9
P-106,Perú,Ropa,Dylan Ogilvie,$89.85,35,$3144.75,2023,junio,24
P-106,Perú,Ropa,Dylan Ogilvie,$89.85,69,$6199.65,2023,abril,1
P-106,Perú,Ropa,Jarrod Ives,$89.85,147,$13207.95,2023,mayo,28
P-106,Perú,Ropa,Oliver Lundberg,$89.85,7,$628.95,2023,mayo,18
P-106,Perú,Ropa,Oliver Lundberg,$89.85,12,$1078.20,2023,marzo,3
P-106,Perú,Ropa,Skyla Broomfield,$89.85,56,$5031.60,2023,febrero,17
P-106,Perú,Ropa,Skyla Pickering,$89.85,75,$6738.75,2023,mayo,27
P-106,Perú,Ropa,Skyla Pickering,$89.85,126,$11321.10,2023,abril,13
P-106,Perú,Ropa,Tess Askew,$89.85,48,$4312.80,2023,marzo,11
P-106,Perú,Ropa,Tess Askew,$89.85,119,$10692.15,2023,junio,24
P-106,Perú,Ropa,Trystan Clough,$89.85,113,$10153.05,2023,febrero,8
P-106,USA,Ropa,Dayton Dinsmor,$89.85,122,$10961.70,2023,junio,10
P-106,USA,Ropa,Dylan Ogilvie,$89.85,45,$4043.25,2023,enero,2
P-106,USA,Ropa,Dylan Ogilvie,$89.85,60,$5391.00,2023,marzo,6
P-106,USA,Ropa,Jarrod Ives,$89.85,35,$3144.75,2023,enero,6
P-106,USA,Ropa,Oliver Lundberg,$89.85,118,$10602.30,2023,junio,28
P-106,USA,Ropa,Oswaldo Lancaster,$89.85,5,$449.25,2023,marzo,13
P-106,USA,Ropa,Oswaldo Lancaster,$89.85,39,$3504.15,2023,junio,4
P-106,USA,Ropa,Oswaldo Lancaster,$89.85,137,$12309.45,2023,mayo,9
P-106,USA,Ropa,Skyla Broomfield,$89.85,42,$3773.70,2023,marzo,3
P-106,USA,Ropa,Skyla Broomfield,$89.85,75,$6738.75,2023,abril,24
P-106,USA,Ropa,Skyla Broomfield,$89.85,122,$10961.70,2023,enero,28
P-106,USA,Ropa,Skyla Broomfield,$89.85,122,$10961.70,2023,febrero,7
P-106,USA,Ropa,Skyla Pickering,$89.85,33,$2965.05,2023,abril,11
P-106,USA,Ropa,Skyla Pickering,$89.85,35,$3144.75,2023,abril,11
P-106,USA,Ropa,Skyla Pickering,$89.85,50,$4492.50,2023,junio,18
P-106,USA,Ropa,Skyla Pickering,$89.85,80,$7188.00,2023,abril,16
P-106,USA,Ropa,Tess Askew,$89.85,30,$2695.50,2023,mayo,7
P-106,USA,Ropa,Tess Askew,$89.85,133,$11950.05,2023,mayo,1
P-106,USA,Ropa,Trystan Clough,$89.85,61,$5480.85,2023,marzo,18
P-106,USA,Ropa,Trystan Clough,$89.85,69,$6199.65,2023,marzo,22
P-107,China,Ropa,Dayton Dinsmor,$75.18,9,$676.62,2023,enero,17
P-107,China,Ropa,Jarrod Ives,$75.18,55,$4134.90,2023,junio,12
P-107,China,Ropa,Jarrod Ives,$75.18,129,$9698.22,2023,febrero,28
P-107,China,Ropa,Oliver Lundberg,$75.18,33,$2480.94,2023,mayo,23
P-107,China,Ropa,Oliver Lundberg,$75.18,63,$4736.34,2023,abril,5
P-107,China,Ropa,Oliver Lundberg,$75.18,144,$10825.92,2023,abril,29
P-107,China,Ropa,Oliver Lundberg,$75.18,145,$10901.10,2023,marzo,18
P-107,China,Ropa,Oliver Lundberg,$75.18,150,$11277.00,2023,marzo,7
P-107,China,Ropa,Oswaldo Lancaster,$75.18,31,$2330.58,2023,enero,8
P-107,China,Ropa,Oswaldo Lancaster,$75.18,105,$7893.90,2023,junio,30
P-107,China,Ropa,Skyla Broomfield,$75.18,53,$3984.54,2023,marzo,24
P-107,China,Ropa,Skyla Broomfield,$75.18,92,$6916.56,2023,mayo,4
P-107,China,Ropa,Skyla Pickering,$75.18,15,$1127.70,2023,enero,2
P-107,China,Ropa,Skyla Pickering,$75.18,18,$1353.24,2023,mayo,14
P-107,China,Ropa,Tess Askew,$75.18,43,$3232.74,2023,febrero,26
P-107,China,Ropa,Tess Askew,$75.18,110,$8269.80,2023,marzo,19
P-107,China,Ropa,Trystan Clough,$75.18,25,$1879.50,2023,marzo,25
P-107,China,Ropa,Trystan Clough,$75.18,78,$5864.04,2023,marzo,5
P-107,China,Ropa,Trystan Clough,$75.18,126,$9472.68,2023,abril,28
P-107,Japón,Ropa,Adaline Cox,$75.18,26,$1954.68,2023,enero,8
P-107,Japón,Ropa,Dayton Dinsmor,$75.18,132,$9923.76,2023,marzo,19
P-107,Japón,Ropa,Dayton Dinsmor,$75.18,139,$10450.02,2023,marzo,3
P-107,Japón,Ropa,Dylan Ogilvie,$75.18,109,$8194.62,2023,junio,5
P-107,Japón,Ropa,Oliver Lundberg,$75.18,17,$1278.06,2023,mayo,21
P-107,Japón,Ropa,Oswaldo Lancaster,$75.18,95,$7142.10,2023,marzo,27
P-107,Japón,Ropa,Skyla Broomfield,$75.18,65,$4886.70,2023,mayo,12
P-107,Japón,Ropa,Skyla Broomfield,$75.18,79,$5939.22,2023,febrero,11
P-107,Japón,Ropa,Skyla Pickering,$75.18,86,$6465.48,2023,mayo,12
P-107,Japón,Ropa,Trystan Clough,$75.18,97,$7292.46,2023,junio,13
P-107,Japón,Ropa,Trystan Clough,$75.18,142,$10675.56,2023,abril,6
P-107,Perú,Ropa,Adaline Cox,$75.18,147,$11051.46,2023,abril,9
P-107,Perú,Ropa,Dayton Dinsmor,$75.18,44,$3307.92,2023,febrero,7
P-107,Perú,Ropa,Dylan Ogilvie,$75.18,110,$8269.80,2023,enero,30
P-107,Perú,Ropa,Jarrod Ives,$75.18,22,$1653.96,2023,enero,4
P-107,Perú,Ropa,Jarrod Ives,$75.18,31,$2330.58,2023,junio,10
P-107,Perú,Ropa,Oliver Lundberg,$75.18,133,$9998.94,2023,febrero,24
P-107,Perú,Ropa,Oliver Lundberg,$75.18,142,$10675.56,2023,junio,2
P-107,Perú,Ropa,Oswaldo Lancaster,$75.18,123,$9247.14,2023,marzo,14
P-107,Perú,Ropa,Oswaldo Lancaster,$75.18,141,$10600.38,2023,mayo,12
P-107,Perú,Ropa,Skyla Broomfield,$75.18,55,$4134.90,2023,mayo,20
P-107,Perú,Ropa,Skyla Broomfield,$75.18,81,$6089.58,2023,marzo,25
P-107,Perú,Ropa,Skyla Broomfield,$75.18,138,$10374.84,2023,abril,9
P-107,Perú,Ropa,Skyla Broomfield,$75.18,150,$11277.00,2023,enero,22
P-107,Perú,Ropa,Skyla Pickering,$75.18,48,$3608.64,2023,mayo,7
P-107,Perú,Ropa,Skyla Pickering,$75.18,95,$7142.10,2023,enero,9
P-107,Perú,Ropa,Skyla Pickering,$75.18,104,$7818.72,2023,abril,9
P-107,Perú,Ropa,Tess Askew,$75.18,112,$8420.16,2023,febrero,28
P-107,Perú,Ropa,Trystan Clough,$75.18,58,$4360.44,2023,enero,20
P-107,Perú,Ropa,Trystan Clough,$75.18,93,$6991.74,2023,junio,30
P-107,USA,Ropa,Adaline Cox,$75.18,145,$10901.10,2023,junio,1
P-107,USA,Ropa,Dayton Dinsmor,$75.18,24,$1804.32,2023,abril,3
P-107,USA,Ropa,Dylan Ogilvie,$75.18,7,$526.26,2023,febrero,28
P-107,USA,Ropa,Dylan Ogilvie,$75.18,57,$4285.26,2023,junio,17
P-107,USA,Ropa,Jarrod Ives,$75.18,11,$826.98,2023,junio,14
P-107,USA,Ropa,Jarrod Ives,$75.18,71,$5337.78,2023,enero,12
P-107,USA,Ropa,Jarrod Ives,$75.18,140,$10525.20,2023,enero,22
P-107,USA,Ropa,Oliver Lundberg,$75.18,28,$2105.04,2023,mayo,8
P-107,USA,Ropa,Oliver Lundberg,$75.18,39,$2932.02,2023,abril,5
P-107,USA,Ropa,Oliver Lundberg,$75.18,84,$6315.12,2023,junio,5
P-107,USA,Ropa,Oswaldo Lancaster,$75.18,21,$1578.78,2023,junio,13
P-107,USA,Ropa,Oswaldo Lancaster,$75.18,150,$11277.00,2023,febrero,5
P-107,USA,Ropa,Skyla Pickering,$75.18,130,$9773.40,2023,mayo,6
P-107,USA,Ropa,Tess Askew,$75.18,117,$8796.06,2023,abril,3
